2022-06-13 11:36:45;0
2022-06-13 11:36:45;0
2022-06-13 11:36:45;0
2022-06-13 11:36:45;0
2022-06-13 11:36:46;0
2022-06-13 11:36:46;0
2022-06-13 11:36:46;0
2022-06-13 11:36:46;0
2022-06-13 11:36:46;0
2022-06-13 11:36:47;0
2022-06-13 11:36:47;0
2022-06-13 11:36:47;0
2022-06-13 11:36:47;0
2022-06-13 11:36:47;0
2022-06-13 11:36:47;0
2022-06-13 11:36:48;0
2022-06-13 11:36:48;0
2022-06-13 11:36:48;0
2022-06-13 11:36:48;0
2022-06-13 11:36:48;0
2022-06-13 11:36:49;0
2022-06-13 11:36:49;0
2022-06-13 11:36:49;0
2022-06-13 11:36:49;0
2022-06-13 11:36:49;0
2022-06-13 11:36:49;0
2022-06-13 11:36:50;0
2022-06-13 11:36:50;0
2022-06-13 11:36:50;0
2022-06-13 11:36:50;0
2022-06-13 11:36:50;0
2022-06-13 11:36:50;0
2022-06-13 11:36:51;0
2022-06-13 11:36:51;0
2022-06-13 11:36:51;0
2022-06-13 11:36:51;0
2022-06-13 11:36:51;0
2022-06-13 11:36:52;0
2022-06-13 11:36:52;0
2022-06-13 11:36:52;0
2022-06-13 11:36:52;0
2022-06-13 11:36:52;0
2022-06-13 11:36:52;0
2022-06-13 11:36:53;0
2022-06-13 11:36:53;0
2022-06-13 11:36:53;0
2022-06-13 11:36:53;0
2022-06-13 11:36:53;0
2022-06-13 11:36:53;0
2022-06-13 11:36:54;0
2022-06-13 11:36:54;0
2022-06-13 11:36:54;0
2022-06-13 11:36:54;0
2022-06-13 11:36:54;0
2022-06-13 11:36:55;0
2022-06-13 11:36:55;0
2022-06-13 11:36:55;0
2022-06-13 11:36:55;0
2022-06-13 11:36:55;0
2022-06-13 11:36:55;0
2022-06-13 11:36:56;0
2022-06-13 11:36:56;0
2022-06-13 11:36:56;0
2022-06-13 11:36:56;0
2022-06-13 11:36:56;0
2022-06-13 11:36:57;0
2022-06-13 11:36:57;0
2022-06-13 11:36:57;0
2022-06-13 11:36:57;0
2022-06-13 11:36:57;0
2022-06-13 11:36:57;0
2022-06-13 11:36:58;0
2022-06-13 11:36:58;0
2022-06-13 11:36:58;0
2022-06-13 11:36:58;0
2022-06-13 11:36:58;0
2022-06-13 11:36:58;0
2022-06-13 11:36:59;0
2022-06-13 11:36:59;0
2022-06-13 11:36:59;0
2022-06-13 11:36:59;0
2022-06-13 11:36:59;0
2022-06-13 11:37:00;0
2022-06-13 11:37:00;0
2022-06-13 11:37:00;0
2022-06-13 11:37:00;0
2022-06-13 11:37:00;0
2022-06-13 11:37:00;0
2022-06-13 11:37:01;0
2022-06-13 11:37:01;0
2022-06-13 11:37:01;0
2022-06-13 11:37:01;0
2022-06-13 11:37:01;0
2022-06-13 11:37:01;0
2022-06-13 11:37:02;0
2022-06-13 11:37:02;0
2022-06-13 11:37:02;0
2022-06-13 11:37:02;0
2022-06-13 11:37:02;0
2022-06-13 11:37:02;0
2022-06-13 11:37:03;0
2022-06-13 11:37:03;0
2022-06-13 11:37:03;0
2022-06-13 11:37:03;0
2022-06-13 11:37:03;0
2022-06-13 11:37:03;0
2022-06-13 11:37:04;0
2022-06-13 11:37:04;0
2022-06-13 11:37:04;0
2022-06-13 11:37:04;0
2022-06-13 11:37:04;0
2022-06-13 11:37:04;0
2022-06-13 11:37:05;0
2022-06-13 11:37:05;0
2022-06-13 11:37:05;0
2022-06-13 11:37:05;0
2022-06-13 11:37:05;0
2022-06-13 11:37:06;0
2022-06-13 11:37:06;0
2022-06-13 11:37:06;0
2022-06-13 11:37:06;0
2022-06-13 11:37:06;0
2022-06-13 11:37:06;0
2022-06-13 11:37:07;0
2022-06-13 11:37:07;0
2022-06-13 11:37:07;0
2022-06-13 11:37:07;0
2022-06-13 11:37:07;0
2022-06-13 11:37:07;0
2022-06-13 11:37:08;0
2022-06-13 11:37:08;0
2022-06-13 11:37:08;0
2022-06-13 11:37:08;0
2022-06-13 11:37:08;0
2022-06-13 11:37:09;0
2022-06-13 11:37:09;0
2022-06-13 11:37:09;0
2022-06-13 11:37:09;0
2022-06-13 11:37:09;0
2022-06-13 11:37:09;0
2022-06-13 11:37:10;0
2022-06-13 11:37:10;0
2022-06-13 11:37:10;0
2022-06-13 11:37:10;0
2022-06-13 11:37:10;0
2022-06-13 11:37:10;0
2022-06-13 11:37:10;0
2022-06-13 11:37:11;0
2022-06-13 11:37:11;0
2022-06-13 11:37:11;0
2022-06-13 11:37:11;0
2022-06-13 11:37:11;0
2022-06-13 11:37:12;0
2022-06-13 11:37:12;0
2022-06-13 11:37:12;0
2022-06-13 11:37:12;0
2022-06-13 11:37:12;0
2022-06-13 11:37:12;0
2022-06-13 11:37:13;0
2022-06-13 11:37:13;0
2022-06-13 11:37:13;0
2022-06-13 11:37:13;0
2022-06-13 11:37:13;0
2022-06-13 11:37:13;0
2022-06-13 11:37:14;0
2022-06-13 11:37:14;0
2022-06-13 11:37:14;0
2022-06-13 11:37:14;0
2022-06-13 11:37:14;0
2022-06-13 11:37:14;0
2022-06-13 11:37:15;0
2022-06-13 11:37:15;0
2022-06-13 11:37:15;0
2022-06-13 11:37:15;0
2022-06-13 11:37:15;0
2022-06-13 11:37:15;0
2022-06-13 11:37:16;0
2022-06-13 11:37:16;0
2022-06-13 11:37:16;0
2022-06-13 11:37:16;0
2022-06-13 11:37:16;0
2022-06-13 11:37:16;0
2022-06-13 11:37:17;0
2022-06-13 11:37:17;0
2022-06-13 11:37:17;0
2022-06-13 11:37:17;0
2022-06-13 11:37:17;0
2022-06-13 11:37:17;0
2022-06-13 11:37:18;0
2022-06-13 11:37:18;0
2022-06-13 11:37:18;0
2022-06-13 11:37:18;0
2022-06-13 11:37:18;0
2022-06-13 11:37:18;0
2022-06-13 11:37:18;0
2022-06-13 11:37:19;0
2022-06-13 11:37:19;0
2022-06-13 11:37:19;0
2022-06-13 11:37:19;0
2022-06-13 11:37:19;0
2022-06-13 11:37:19;0
2022-06-13 11:37:20;0
2022-06-13 11:37:20;0
2022-06-13 11:37:20;0
2022-06-13 11:37:20;0
2022-06-13 11:37:20;0
2022-06-13 11:37:20;0
2022-06-13 11:37:21;0
2022-06-13 11:37:21;0
2022-06-13 11:37:21;0
2022-06-13 11:37:21;0
2022-06-13 11:37:21;0
2022-06-13 11:37:21;0
2022-06-13 11:37:22;0
2022-06-13 11:37:22;0
2022-06-13 11:37:22;0
2022-06-13 11:37:22;0
2022-06-13 11:37:22;0
2022-06-13 11:37:22;0
2022-06-13 11:37:23;0
2022-06-13 11:37:23;0
2022-06-13 11:37:23;0
2022-06-13 11:37:23;0
2022-06-13 11:37:23;0
2022-06-13 11:37:24;0
2022-06-13 11:37:24;0
2022-06-13 11:37:24;0
2022-06-13 11:37:24;0
2022-06-13 11:37:24;0
2022-06-13 11:37:24;0
2022-06-13 11:37:25;0
2022-06-13 11:37:25;0
2022-06-13 11:37:25;0
2022-06-13 11:37:25;0
2022-06-13 11:37:25;0
2022-06-13 11:37:25;0
2022-06-13 11:37:26;0
2022-06-13 11:37:26;0
2022-06-13 11:37:26;0
2022-06-13 11:37:26;0
2022-06-13 11:37:26;0
2022-06-13 11:37:26;0
2022-06-13 11:37:27;0
2022-06-13 11:37:27;0
2022-06-13 11:37:27;0
2022-06-13 11:37:27;0
2022-06-13 11:37:27;0
2022-06-13 11:37:27;0
2022-06-13 11:37:27;0
2022-06-13 11:37:28;0
2022-06-13 11:37:28;0
2022-06-13 11:37:28;0
2022-06-13 11:37:28;0
2022-06-13 11:37:28;0
2022-06-13 11:37:28;0
2022-06-13 11:37:29;0
2022-06-13 11:37:29;0
2022-06-13 11:37:29;0
2022-06-13 11:37:29;0
2022-06-13 11:37:29;0
2022-06-13 11:37:29;0
2022-06-13 11:37:30;0
2022-06-13 11:37:30;0
2022-06-13 11:37:30;0
2022-06-13 11:37:30;0
2022-06-13 11:37:30;0
2022-06-13 11:37:30;0
2022-06-13 11:37:30;0
2022-06-13 11:37:31;0
2022-06-13 11:37:31;0
2022-06-13 11:37:31;0
2022-06-13 11:37:31;0
2022-06-13 11:37:31;0
2022-06-13 11:37:31;0
2022-06-13 11:37:31;0
2022-06-13 11:37:32;0
2022-06-13 11:37:32;0
2022-06-13 11:37:32;0
2022-06-13 11:37:32;0
2022-06-13 11:37:32;0
2022-06-13 11:37:32;0
2022-06-13 11:37:33;0
2022-06-13 11:37:33;0
2022-06-13 11:37:33;0
2022-06-13 11:37:33;0
2022-06-13 11:37:33;0
2022-06-13 11:37:33;0
2022-06-13 11:37:34;0
2022-06-13 11:37:34;0
2022-06-13 11:37:34;0
2022-06-13 11:37:34;0
2022-06-13 11:37:34;0
2022-06-13 11:37:34;0
2022-06-13 11:37:34;0
2022-06-13 11:37:35;0
2022-06-13 11:37:35;0
2022-06-13 11:37:35;0
2022-06-13 11:37:35;0
2022-06-13 11:37:35;0
2022-06-13 11:37:35;0
2022-06-13 11:37:36;0
2022-06-13 11:37:36;0
2022-06-13 11:37:36;0
2022-06-13 11:37:36;0
2022-06-13 11:37:36;0
2022-06-13 11:37:36;0
2022-06-13 11:37:36;0
2022-06-13 11:37:37;0
2022-06-13 11:37:37;0
2022-06-13 11:37:37;0
2022-06-13 11:37:37;0
2022-06-13 11:37:37;0
2022-06-13 11:37:37;0
2022-06-13 11:37:38;0
2022-06-13 11:37:38;0
2022-06-13 11:37:38;0
2022-06-13 11:37:38;0
2022-06-13 11:37:38;0
2022-06-13 11:37:38;0
2022-06-13 11:37:39;0
2022-06-13 11:37:39;0
2022-06-13 11:37:39;0
2022-06-13 11:37:39;0
2022-06-13 11:37:39;0
2022-06-13 11:37:39;0
2022-06-13 11:37:40;0
2022-06-13 11:37:40;0
2022-06-13 11:37:40;0
2022-06-13 11:37:40;0
2022-06-13 11:37:40;0
2022-06-13 11:37:40;0
2022-06-13 11:37:41;0
2022-06-13 11:37:41;0
2022-06-13 11:37:41;0
2022-06-13 11:37:41;0
2022-06-13 11:37:41;0
2022-06-13 11:37:41;0
2022-06-13 11:37:42;0
2022-06-13 11:37:42;0
2022-06-13 11:37:42;0
2022-06-13 11:37:42;0
2022-06-13 11:37:42;0
2022-06-13 11:37:42;0
2022-06-13 11:37:43;0
2022-06-13 11:37:43;0
2022-06-13 11:37:43;0
2022-06-13 11:37:43;0
2022-06-13 11:37:43;0
2022-06-13 11:37:44;0
2022-06-13 11:37:44;0
2022-06-13 11:37:44;0
2022-06-13 11:37:44;0
2022-06-13 11:37:44;0
2022-06-13 11:37:44;0
2022-06-13 11:37:45;0
2022-06-13 11:37:45;0
2022-06-13 11:37:45;0
2022-06-13 11:37:45;0
2022-06-13 11:37:45;0
2022-06-13 11:37:45;0
2022-06-13 11:37:46;0
2022-06-13 11:37:46;0
2022-06-13 11:37:46;0
2022-06-13 11:37:46;0
2022-06-13 11:37:46;0
2022-06-13 11:37:47;0
2022-06-13 11:37:47;0
2022-06-13 11:37:47;0
2022-06-13 11:37:47;0
2022-06-13 11:37:47;0
2022-06-13 11:37:47;0
2022-06-13 11:37:48;0
2022-06-13 11:37:48;0
2022-06-13 11:37:48;0
2022-06-13 11:37:48;0
2022-06-13 11:37:48;0
2022-06-13 11:37:48;0
2022-06-13 11:37:48;0
2022-06-13 11:37:49;0
2022-06-13 11:37:49;0
2022-06-13 11:37:49;0
2022-06-13 11:37:49;0
2022-06-13 11:37:49;0
2022-06-13 11:37:49;0
2022-06-13 11:37:50;0
2022-06-13 11:37:50;0
2022-06-13 11:37:50;0
2022-06-13 11:37:50;0
2022-06-13 11:37:50;0
2022-06-13 11:37:51;0
2022-06-13 11:37:51;0
2022-06-13 11:37:51;0
2022-06-13 11:37:51;0
2022-06-13 11:37:51;0
2022-06-13 11:37:52;0
2022-06-13 11:37:52;0
2022-06-13 11:37:52;0
2022-06-13 11:37:52;0
2022-06-13 11:37:52;0
2022-06-13 11:37:52;0
2022-06-13 11:37:53;0
2022-06-13 11:37:53;0
2022-06-13 11:37:53;0
2022-06-13 11:37:53;0
2022-06-13 11:37:53;0
2022-06-13 11:37:54;0
2022-06-13 11:37:54;0
2022-06-13 11:37:54;0
2022-06-13 11:37:54;0
2022-06-13 11:37:54;0
2022-06-13 11:37:54;0
2022-06-13 11:37:55;0
2022-06-13 11:37:55;0
2022-06-13 11:37:55;0
2022-06-13 11:37:55;0
2022-06-13 11:37:55;0
2022-06-13 11:37:55;0
2022-06-13 11:37:55;0
2022-06-13 11:37:56;0
2022-06-13 11:37:56;0
2022-06-13 11:37:56;0
2022-06-13 11:37:56;0
2022-06-13 11:37:56;0
2022-06-13 11:37:56;0
2022-06-13 11:37:57;0
2022-06-13 11:37:57;0
2022-06-13 11:37:57;0
2022-06-13 11:37:57;0
2022-06-13 11:37:57;0
2022-06-13 11:37:57;0
2022-06-13 11:37:57;0
2022-06-13 11:37:58;0
2022-06-13 11:37:58;0
2022-06-13 11:37:58;0
2022-06-13 11:37:58;0
2022-06-13 11:37:58;0
2022-06-13 11:37:58;0
2022-06-13 11:37:59;0
2022-06-13 11:37:59;0
2022-06-13 11:37:59;0
2022-06-13 11:37:59;0
2022-06-13 11:37:59;0
2022-06-13 11:38:00;0
2022-06-13 11:38:00;0
2022-06-13 11:38:00;0
2022-06-13 11:38:00;0
2022-06-13 11:38:00;0
2022-06-13 11:38:00;0
2022-06-13 11:38:01;0
2022-06-13 11:38:01;0
2022-06-13 11:38:01;0
2022-06-13 11:38:01;0
2022-06-13 11:38:01;0
2022-06-13 11:38:01;0
2022-06-13 11:38:02;0
2022-06-13 11:38:02;0
2022-06-13 11:38:02;0
2022-06-13 11:38:02;0
2022-06-13 11:38:02;0
2022-06-13 11:38:02;0
2022-06-13 11:38:03;0
2022-06-13 11:38:03;0
2022-06-13 11:38:03;0
2022-06-13 11:38:03;0
2022-06-13 11:38:03;0
2022-06-13 11:38:04;0
2022-06-13 11:38:04;0
2022-06-13 11:38:04;0
2022-06-13 11:38:04;0
2022-06-13 11:38:04;0
2022-06-13 11:38:04;0
2022-06-13 11:38:05;0
2022-06-13 11:38:05;0
2022-06-13 11:38:05;0
2022-06-13 11:38:05;0
2022-06-13 11:38:05;0
2022-06-13 11:38:05;0
2022-06-13 11:38:06;0
2022-06-13 11:38:06;0
2022-06-13 11:38:06;0
2022-06-13 11:38:06;0
2022-06-13 11:38:06;0
2022-06-13 11:38:06;0
2022-06-13 11:38:07;0
2022-06-13 11:38:07;0
2022-06-13 11:38:07;0
2022-06-13 11:38:07;0
2022-06-13 11:38:07;0
2022-06-13 11:38:08;0
2022-06-13 11:38:08;0
2022-06-13 11:38:08;0
2022-06-13 11:38:08;0
2022-06-13 11:38:08;0
2022-06-13 11:38:08;0
2022-06-13 11:38:08;0
2022-06-13 11:38:09;0
2022-06-13 11:38:09;0
2022-06-13 11:38:09;0
2022-06-13 11:38:09;0
2022-06-13 11:38:09;0
2022-06-13 11:38:10;0
2022-06-13 11:38:10;0
2022-06-13 11:38:10;0
2022-06-13 11:38:10;0
2022-06-13 11:38:10;0
2022-06-13 11:38:10;0
2022-06-13 11:38:10;0
2022-06-13 11:38:11;0
2022-06-13 11:38:11;0
2022-06-13 11:38:11;0
2022-06-13 11:38:11;0
2022-06-13 11:38:11;0
2022-06-13 11:38:11;0
2022-06-13 11:38:12;0
2022-06-13 11:38:12;0
2022-06-13 11:38:12;0
2022-06-13 11:38:12;0
2022-06-13 11:38:12;0
2022-06-13 11:38:12;0
2022-06-13 11:38:13;0
2022-06-13 11:38:13;0
2022-06-13 11:38:13;0
2022-06-13 11:38:13;0
2022-06-13 11:38:13;0
2022-06-13 11:38:13;0
2022-06-13 11:38:13;0
2022-06-13 11:38:14;0
2022-06-13 11:38:14;0
2022-06-13 11:38:14;0
2022-06-13 11:38:14;0
2022-06-13 11:38:14;0
2022-06-13 11:38:14;0
2022-06-13 11:38:15;0
2022-06-13 11:38:15;0
2022-06-13 11:38:15;0
2022-06-13 11:38:15;0
2022-06-13 11:38:15;0
2022-06-13 11:38:16;0
2022-06-13 11:38:16;0
2022-06-13 11:38:16;0
2022-06-13 11:38:16;0
2022-06-13 11:38:16;0
2022-06-13 11:38:16;0
2022-06-13 11:38:16;0
2022-06-13 11:38:17;0
2022-06-13 11:38:17;0
2022-06-13 11:38:17;0
2022-06-13 11:38:17;0
2022-06-13 11:38:17;0
2022-06-13 11:38:17;0
2022-06-13 11:38:18;0
2022-06-13 11:38:18;0
2022-06-13 11:38:18;0
2022-06-13 11:38:18;0
2022-06-13 11:38:18;0
2022-06-13 11:38:18;0
2022-06-13 11:38:18;0
2022-06-13 11:38:19;0
2022-06-13 11:38:19;0
2022-06-13 11:38:19;0
2022-06-13 11:38:19;0
2022-06-13 11:38:19;0
2022-06-13 11:38:19;0
2022-06-13 11:38:20;0
2022-06-13 11:38:20;0
2022-06-13 11:38:20;0
2022-06-13 11:38:20;0
2022-06-13 11:38:20;0
2022-06-13 11:38:20;0
2022-06-13 11:38:20;0
2022-06-13 11:38:21;0
2022-06-13 11:38:21;0
2022-06-13 11:38:21;0
2022-06-13 11:38:21;0
2022-06-13 11:38:21;0
2022-06-13 11:38:21;0
2022-06-13 11:38:22;0
2022-06-13 11:38:22;0
2022-06-13 11:38:22;0
2022-06-13 11:38:22;0
2022-06-13 11:38:22;0
2022-06-13 11:38:22;0
2022-06-13 11:38:23;0
2022-06-13 11:38:23;0
2022-06-13 11:38:23;0
2022-06-13 11:38:23;0
2022-06-13 11:38:23;0
2022-06-13 11:38:23;0
2022-06-13 11:38:23;0
2022-06-13 11:38:24;0
2022-06-13 11:38:24;0
2022-06-13 11:38:24;0
2022-06-13 11:38:24;0
2022-06-13 11:38:24;0
2022-06-13 11:38:24;0
2022-06-13 11:38:25;0
2022-06-13 11:38:25;0
2022-06-13 11:38:25;0
2022-06-13 11:38:25;0
2022-06-13 11:38:25;0
2022-06-13 11:38:25;0
2022-06-13 11:38:26;0
2022-06-13 11:38:26;0
2022-06-13 11:38:26;0
2022-06-13 11:38:26;0
2022-06-13 11:38:26;0
2022-06-13 11:38:26;0
2022-06-13 11:38:27;0
2022-06-13 11:38:27;0
2022-06-13 11:38:27;0
2022-06-13 11:38:27;0
2022-06-13 11:38:27;0
2022-06-13 11:38:27;0
2022-06-13 11:38:28;0
2022-06-13 11:38:28;0
2022-06-13 11:38:28;0
2022-06-13 11:38:28;0
2022-06-13 11:38:28;0
2022-06-13 11:38:28;0
2022-06-13 11:38:28;0
2022-06-13 11:38:29;0
2022-06-13 11:38:29;0
2022-06-13 11:38:29;0
2022-06-13 11:38:29;0
2022-06-13 11:38:29;0
2022-06-13 11:38:29;0
2022-06-13 11:38:30;0
2022-06-13 11:38:30;0
2022-06-13 11:38:30;0
2022-06-13 11:38:30;0
2022-06-13 11:38:30;0
2022-06-13 11:38:30;0
2022-06-13 11:38:30;0
2022-06-13 11:38:31;0
2022-06-13 11:38:31;0
2022-06-13 11:38:31;0
2022-06-13 11:38:31;0
2022-06-13 11:38:31;0
2022-06-13 11:38:31;0
2022-06-13 11:38:32;0
2022-06-13 11:38:32;0
2022-06-13 11:38:32;0
2022-06-13 11:38:32;0
2022-06-13 11:38:32;0
2022-06-13 11:38:33;0
2022-06-13 11:38:33;0
2022-06-13 11:38:33;0
2022-06-13 11:38:33;0
2022-06-13 11:38:33;0
2022-06-13 11:38:33;0
2022-06-13 11:38:34;0
2022-06-13 11:38:34;0
2022-06-13 11:38:34;0
2022-06-13 11:38:34;0
2022-06-13 11:38:34;0
2022-06-13 11:38:34;0
2022-06-13 11:38:35;0
2022-06-13 11:38:35;0
2022-06-13 11:38:35;0
2022-06-13 11:38:35;0
2022-06-13 11:38:35;0
2022-06-13 11:38:35;0
2022-06-13 11:38:36;0
2022-06-13 11:38:36;0
2022-06-13 11:38:36;0
2022-06-13 11:38:36;0
2022-06-13 11:38:36;0
2022-06-13 11:38:37;0
2022-06-13 11:38:37;0
2022-06-13 11:38:37;0
2022-06-13 11:38:37;0
2022-06-13 11:38:37;0
2022-06-13 11:38:38;0
2022-06-13 11:38:38;0
2022-06-13 11:38:38;0
2022-06-13 11:38:38;0
2022-06-13 11:38:38;0
2022-06-13 11:38:38;0
2022-06-13 11:38:39;0
2022-06-13 11:38:39;0
2022-06-13 11:38:39;0
2022-06-13 11:38:39;0
2022-06-13 11:38:39;0
2022-06-13 11:38:39;0
2022-06-13 11:38:40;0
2022-06-13 11:38:40;0
2022-06-13 11:38:40;0
2022-06-13 11:38:40;0
2022-06-13 11:38:40;0
2022-06-13 11:38:40;0
2022-06-13 11:38:41;0
2022-06-13 11:38:41;0
2022-06-13 11:38:41;0
2022-06-13 11:38:41;0
2022-06-13 11:38:41;0
2022-06-13 11:38:41;0
2022-06-13 11:38:42;0
2022-06-13 11:38:42;0
2022-06-13 11:38:42;0
2022-06-13 11:38:42;0
2022-06-13 11:38:42;0
2022-06-13 11:38:42;0
2022-06-13 11:38:43;0
2022-06-13 11:38:43;0
2022-06-13 11:38:43;0
2022-06-13 11:38:43;0
2022-06-13 11:38:43;0
2022-06-13 11:38:44;0
2022-06-13 11:38:44;0
2022-06-13 11:38:44;0
2022-06-13 11:38:44;0
2022-06-13 11:38:44;0
2022-06-13 11:38:44;0
2022-06-13 11:38:45;0
2022-06-13 11:38:45;0
2022-06-13 11:38:45;0
2022-06-13 11:38:45;0
2022-06-13 11:38:45;0
2022-06-13 11:38:46;0
2022-06-13 11:38:46;0
2022-06-13 11:38:46;0
2022-06-13 11:38:46;0
2022-06-13 11:38:46;0
2022-06-13 11:38:46;0
2022-06-13 11:38:47;0
2022-06-13 11:38:47;0
2022-06-13 11:38:47;0
2022-06-13 11:38:47;0
2022-06-13 11:38:47;0
2022-06-13 11:38:47;0
2022-06-13 11:38:47;0
2022-06-13 11:38:48;0
2022-06-13 11:38:48;0
2022-06-13 11:38:48;0
2022-06-13 11:38:48;0
2022-06-13 11:38:48;0
2022-06-13 11:38:48;0
2022-06-13 11:38:49;0
2022-06-13 11:38:49;0
2022-06-13 11:38:49;0
2022-06-13 11:38:49;0
2022-06-13 11:38:49;0
2022-06-13 11:38:50;0
2022-06-13 11:38:50;0
2022-06-13 11:38:50;0
2022-06-13 11:38:50;0
2022-06-13 11:38:50;0
2022-06-13 11:38:50;0
2022-06-13 11:38:51;0
2022-06-13 11:38:51;0
2022-06-13 11:38:51;0
2022-06-13 11:38:51;0
2022-06-13 11:38:51;0
2022-06-13 11:38:51;0
2022-06-13 11:38:52;0
2022-06-13 11:38:52;0
2022-06-13 11:38:52;0
2022-06-13 11:38:52;0
2022-06-13 11:38:52;0
2022-06-13 11:38:53;0
2022-06-13 11:38:53;0
2022-06-13 11:38:53;0
2022-06-13 11:38:53;0
2022-06-13 11:38:53;0
2022-06-13 11:38:53;0
2022-06-13 11:38:54;0
2022-06-13 11:38:54;0
2022-06-13 11:38:54;0
2022-06-13 11:38:54;0
2022-06-13 11:38:54;0
2022-06-13 11:38:55;0
2022-06-13 11:38:55;0
2022-06-13 11:38:55;0
2022-06-13 11:38:55;0
2022-06-13 11:38:55;0
2022-06-13 11:38:55;0
2022-06-13 11:38:56;0
2022-06-13 11:38:56;0
2022-06-13 11:38:56;0
2022-06-13 11:38:56;0
2022-06-13 11:38:56;0
2022-06-13 11:38:56;0
2022-06-13 11:38:57;0
2022-06-13 11:38:57;0
2022-06-13 11:38:57;0
2022-06-13 11:38:57;0
2022-06-13 11:38:57;0
2022-06-13 11:38:58;0
2022-06-13 11:38:58;0
2022-06-13 11:38:58;0
2022-06-13 11:38:58;0
2022-06-13 11:38:58;0
2022-06-13 11:38:58;0
2022-06-13 11:38:58;0
2022-06-13 11:38:59;0
2022-06-13 11:38:59;0
2022-06-13 11:38:59;0
2022-06-13 11:38:59;0
2022-06-13 11:38:59;0
2022-06-13 11:39:00;0
2022-06-13 11:39:00;0
2022-06-13 11:39:00;0
2022-06-13 11:39:00;0
2022-06-13 11:39:00;0
2022-06-13 11:39:00;0
2022-06-13 11:39:01;0
2022-06-13 11:39:01;0
2022-06-13 11:39:01;0
2022-06-13 11:39:01;0
2022-06-13 11:39:01;0
2022-06-13 11:39:01;0
2022-06-13 11:39:02;0
2022-06-13 11:39:02;0
2022-06-13 11:39:02;0
2022-06-13 11:39:02;0
2022-06-13 11:39:02;0
2022-06-13 11:39:02;0
2022-06-13 11:39:03;0
2022-06-13 11:39:03;0
2022-06-13 11:39:03;0
2022-06-13 11:39:03;0
2022-06-13 11:39:03;0
2022-06-13 11:39:03;0
2022-06-13 11:39:03;0
2022-06-13 11:39:04;0
2022-06-13 11:39:04;0
2022-06-13 11:39:04;0
2022-06-13 11:39:04;0
2022-06-13 11:39:04;0
2022-06-13 11:39:04;0
2022-06-13 11:39:05;0
2022-06-13 11:39:05;0
2022-06-13 11:39:05;0
2022-06-13 11:39:05;0
2022-06-13 11:39:05;0
2022-06-13 11:39:05;0
2022-06-13 11:39:06;0
2022-06-13 11:39:06;0
2022-06-13 11:39:06;0
2022-06-13 11:39:06;0
2022-06-13 11:39:06;0
2022-06-13 11:39:06;0
2022-06-13 11:39:07;0
2022-06-13 11:39:07;0
2022-06-13 11:39:07;0
2022-06-13 11:39:07;0
2022-06-13 11:39:07;0
2022-06-13 11:39:07;0
2022-06-13 11:39:08;0
2022-06-13 11:39:08;0
2022-06-13 11:39:08;0
2022-06-13 11:39:08;0
2022-06-13 11:39:08;0
2022-06-13 11:39:08;0
2022-06-13 11:39:09;0
2022-06-13 11:39:09;0
2022-06-13 11:39:09;0
2022-06-13 11:39:09;0
2022-06-13 11:39:09;0
2022-06-13 11:39:09;0
2022-06-13 11:39:10;0
2022-06-13 11:39:10;0
2022-06-13 11:39:10;0
2022-06-13 11:39:10;0
2022-06-13 11:39:10;0
2022-06-13 11:39:10;0
2022-06-13 11:39:10;0
2022-06-13 11:39:11;0
2022-06-13 11:39:11;0
2022-06-13 11:39:11;0
2022-06-13 11:39:11;0
2022-06-13 11:39:11;0
2022-06-13 11:39:11;0
2022-06-13 11:39:12;0
2022-06-13 11:39:12;0
2022-06-13 11:39:12;0
2022-06-13 11:39:12;0
2022-06-13 11:39:12;0
2022-06-13 11:39:12;0
2022-06-13 11:39:13;0
2022-06-13 11:39:13;0
2022-06-13 11:39:13;0
2022-06-13 11:39:13;0
2022-06-13 11:39:13;0
2022-06-13 11:39:13;0
2022-06-13 11:39:14;0
2022-06-13 11:39:14;0
2022-06-13 11:39:14;0
2022-06-13 11:39:14;0
2022-06-13 11:39:14;0
2022-06-13 11:39:14;0
2022-06-13 11:39:15;0
2022-06-13 11:39:15;0
2022-06-13 11:39:15;0
2022-06-13 11:39:15;0
2022-06-13 11:39:15;0
2022-06-13 11:39:15;0
2022-06-13 11:39:16;0
2022-06-13 11:39:16;0
2022-06-13 11:39:16;0
2022-06-13 11:39:16;0
2022-06-13 11:39:16;0
2022-06-13 11:39:16;0
2022-06-13 11:39:17;0
2022-06-13 11:39:17;0
2022-06-13 11:39:17;0
2022-06-13 11:39:17;0
2022-06-13 11:39:17;0
2022-06-13 11:39:17;0
2022-06-13 11:39:17;0
2022-06-13 11:39:18;0
2022-06-13 11:39:18;0
2022-06-13 11:39:18;0
2022-06-13 11:39:18;0
2022-06-13 11:39:18;0
2022-06-13 11:39:18;0
2022-06-13 11:39:19;0
2022-06-13 11:39:19;0
2022-06-13 11:39:19;0
2022-06-13 11:39:19;0
2022-06-13 11:39:19;0
2022-06-13 11:39:19;0
2022-06-13 11:39:20;0
2022-06-13 11:39:20;0
2022-06-13 11:39:20;0
2022-06-13 11:39:20;0
2022-06-13 11:39:20;0
2022-06-13 11:39:20;0
2022-06-13 11:39:21;0
2022-06-13 11:39:21;0
2022-06-13 11:39:21;0
2022-06-13 11:39:21;0
2022-06-13 11:39:21;0
